Size,Weight,Sweetness,Softness,HarvestTime,Ripeness,Acidity,Peel Thickness,Banana Density,Quality
-0.28658223,-3.8400798,-0.8706276,-1.4866593,2.9164019,2.597255,-2.8640938,0.9441254578839199,10950.801406544708,1
1.6762316,-4.7802105,-2.298827,0.71812665,-1.5476668,-2.36332,-0.6896705,0.046527427945421196,59290.54959241147,0
-2.1735015,2.0712295,-2.2693357,-0.78534555,-2.8320181,-0.36427355,0.52238333,0.9156275504997732,45479.986179197665,1
1.3679569,-3.6847365,-1.11791,1.0205201,-1.9789908,4.199245,-5.197502,0.6066364831684857,933.1779887544762,1
3.0674846,-2.0247808,-2.506657,-0.20377944,-0.64507526,1.9822779,-3.1962402,0.13047230561026857,89230.29878101243,1
-0.16470958,0.6995131,-3.6091766,0.9858444,0.19499192,-4.578062,4.520084,0.09055307073841024,88583.62158515624,0
4.158122,-0.6505491,-2.11861,1.6704673,1.6016526,2.0128899,1.4396124,0.6667286326214424,37985.25156819188,1
-2.1086924,3.2333083,0.29392618,-2.2344563,-1.0693216,2.183312,2.5405164,0.1010122215135969,10286.33244497446,1
2.7411733,-0.7213318,-1.9980475,1.8736084,1.2607515,-0.08989676,-0.9995636,0.9509726090976311,88181.14157004582,1
-1.606393,-3.4361706,-1.2300465,2.2272837,-4.683549,0.70818245,-1.8199426,0.5184605961920702,84793.86768136546,0
-0.20901784,1.081035,-0.28911313,-2.5072598,-0.79294807,2.9884715,3.3425798,0.2636548454400621,23138.520755373713,1
0.6442566,-1.00297,-4.2366333,0.6509784,1.3630342,-2.933901,3.4315076,0.6043440022988794,23521.511132520296,0
-1.8897612,-0.25622252,0.020097962,-1.9658269,-1.3346472,0.09478824,-0.6100374,0.46640940618956117,34498.84594401663,0
-0.3296475,-1.4888672,0.53886986,1.5013719,0.17484945,-0.73169136,0.043001387,0.3560014414611713,-882.9012602993589,0
-2.969026,2.332576,0.6087643,1.4090142,-0.91659135,0.17292018,4.045116,0.5053678403511092,52657.83441375584,0
1.6102973,-2.5292988,0.12236461,2.8815415,1.2163272,4.036078,-3.1484256,0.8798514322860174,25427.61237775068,1
0.73914206,-3.3475497,1.9213289,4.0653005,-0.3790965,3.3770666,-4.221432,0.6804191002464454,35295.79860651766,1
-2.4024706,-0.1833402,1.1797493,-1.9877608,-3.567511,1.8535817,0.21492766,0.8533935062840982,52057.58118023951,1
0.15904318,-3.2868993,-0.71394217,2.0135643,1.3900895,5.2957377,-3.5361197,0.027637865021651775,28872.322662664235,1
0.037892204,2.9445722,1.6977936,-0.7315093,0.73299015,1.7219107,3.707167,0.7052092557086201,61015.57112364572,1
-1.0996134,-1.4191083,-0.9306349,-2.288164,-2.2246704,1.4262701,-0.8160724,0.3039538574865044,84838.43061362987,0
0.8988482,-3.0024607,-1.1542736,1.2911657,-3.0467222,-4.4802566,-0.4360557,0.9640648328604857,94389.15267099347,0
-1.5721545,0.08639561,-2.0039113,-2.182885,-1.2274973,0.9193366,-1.4992332,0.5793936590443207,33668.123192152496,0
-2.6785765,-3.4424856,-0.07960785,2.4951074,-0.9580474,-3.535411,-0.9537599,0.03528038866562078,84858.85809471377,0
1.0270026,-2.3402045,-1.2916584,1.0331954,-0.18385603,1.4296836,-2.4941587,0.22812533659962264,16741.424463365387,1
-2.1310961,-1.6273501,-0.58044904,-1.5635954,-4.1208096,0.2880966,0.7957823,0.671340545715133,66922.18127753209,0
-2.4482107,0.5630722,2.849567,-2.716337,-1.7523896,2.435414,0.7420786,0.13075501450248728,69258.89714266817,1
-2.70489,0.37142366,-2.4760547,-2.7271745,-2.595362,-0.6649982,-0.9647482,0.5651955074862796,37871.94732500075,0
-0.7093613,-1.6884031,-1.2172054,0.27102286,0.8289383,3.1885302,-3.3135445,0.44934021776278754,16114.321021135955,1
-1.4107385,-2.388334,-1.2077781,1.9495835,-0.6804861,-2.68919,0.91160345,0.7323897964581747,58244.38449185839,0
-5.4622602,1.7985538,-0.73891884,2.915643,-5.2318196,-1.1512496,-6.292339,0.17693324902157725,2501.262539612968,0
-4.7790146,-1.4302874,0.23314546,2.2927399,-2.9577212,0.4098963,1.1377493,0.7385053038777482,58558.61692556504,0
0.3662874,3.541703,1.0371484,-1.2458335,1.7780011,1.3500488,2.5643406,0.3107868159869861,94222.59312294592,1
-4.3774867,-1.9398075,0.14223447,-1.6699526,-3.9784603,0.90387213,-0.0264805,0.6945222240936659,61108.28205479419,0
-1.658975,1.0902203,0.13527048,-2.5472598,-1.5270239,3.1424935,2.0705426,0.6939672881159487,24910.43946177298,1
0.6780161,-0.8933287,-2.102309,2.8878658,-1.9862254,3.1081548,-4.7771263,0.47838757988135794,9928.094877343647,1
-1.8296002,-2.177057,-0.10363588,0.7492113,-2.1322513,-0.9889685,1.4823688,0.6452222922267684,77284.25177820306,0
-2.932236,-1.6966549,-1.9570985,1.7142268,2.7505116,1.6100595,-1.8210958,0.18505484032337716,53449.04763610969,1
0.60783,-2.6435866,-1.162336,-2.060363,0.93697214,2.4154418,-1.6304862,0.536756190270311,78893.87566882896,0
-2.0428057,1.3238773,-2.296568,-1.4640708,-2.356383,1.345348,-1.8632498,0.1862691374512655,35745.67076479531,0
-1.8662335,-0.4506404,-2.184896,-2.3949325,-0.9971664,2.0288007,-0.12761083,0.16600094591457215,130.7784891329013,0
-1.3188102,-1.2895854,-2.593272,1.6462361,-4.177696,-2.0903258,1.9549071,0.9466088583549785,95936.30365399522,0
-1.3605266,-1.6493948,-1.259717,-2.7557118,-1.5635594,0.5193855,0.15705831,0.21407445701977001,78342.89092264941,0
-0.540695,-4.00017,-1.9576339,-2.9525523,1.2212083,3.302919,-0.9178363,0.7423747176553385,71865.04223628373,0
-1.5744078,-1.2229124,-1.2956575,-0.9646319,-2.1326725,1.6043493,-0.97373813,0.5215870309647423,34159.46397362014,0
-1.5565697,-2.495211,-3.0277689,-3.7942264,-0.2949952,2.2369387,-0.72073793,0.26255865768494946,63374.30212391498,0
1.2383453,-2.45057,-2.3997364,1.1824266,0.08454918,-5.121961,0.9213864,0.15097970195095456,19965.4871248529,0
1.2600363,-2.034364,-0.006567679,1.4687358,1.3127596,2.7182863,-2.988682,0.3831171242818555,68896.12482484603,1
-2.5604708,-2.8905542,-2.4953861,2.0146809,-1.2493639,-3.0797367,0.7763923,0.35017279089470776,49444.237962668194,0
-3.8509479,-4.348344,-1.4251922,1.9495102,-5.2684207,0.49657857,-0.0133153265,0.07113099284983437,83047.24037369157,0
-1.9039868,-1.9233812,-1.2475008,2.3300812,-2.3188295,-1.1265059,0.13201389,0.4766056780065937,52978.966532582504,0
-1.1021028,0.43248528,-1.122608,1.033824,-1.5105426,-1.754767,2.8449733,0.2496953696711841,1361.9519654290712,0
-2.485408,-1.3319302,-0.12507729,-2.4282694,-3.4059622,0.24476011,0.85161203,0.8633515332766436,45703.491594819745,0
-1.6272321,-1.5591893,-0.72137034,4.3208957,0.7628678,1.9576361,-5.017352,0.8628784358504037,86140.54070248328,1
0.741146,0.7984001,3.6554224,-1.4636029,-0.64651144,2.4222078,0.93573505,0.8767272604311412,3893.8449646254376,1
3.6221063,-1.5891389,-2.806625,-1.2016613,3.86865,0.21325038,0.00018105113,0.5380864633947885,24997.441319928665,1
0.9441514,-0.83069754,-0.27578518,0.83198327,1.5760787,-4.742078,1.6204016,0.43174997677738547,24689.16641447832,0
-3.1906557,-0.97630084,0.53532815,1.3665438,-1.9067788,-1.3328465,2.2541375,0.6665174324324434,49492.820102944424,0
0.24985734,-1.1016241,-1.9529549,-0.12661833,-1.8770471,-0.54699415,2.9496305,0.9354560997848173,49908.46981073482,0
-0.9394321,1.4755388,1.8637946,-0.6257881,-3.3586419,0.8281563,2.1285987,0.6242260478841132,45225.2121669358,1
-0.18091281,1.5439806,5.219199,0.20190486,-1.0221403,0.07167378,4.8804116,0.021284724438150326,16289.565580144466,1
0.2767373,-2.3190942,-0.76938057,1.0076642,1.1585245,1.5079219,-2.2418618,0.33137220099677367,37116.176482276445,1
0.38511902,-2.9250858,-0.6499449,1.2577505,-1.8969414,3.971576,-1.2120609,0.39365491848302203,77205.72722960844,0
-0.8164055,-0.5904426,1.7590017,-1.432093,-0.8520102,0.98022735,1.7753272,0.8609777083696679,84705.73184504788,1
2.1032357,-0.46185684,-2.3480666,-1.2431897,3.4165952,1.5348026,0.25920588,0.8010591995776942,46314.297361782825,1
-1.3275956,-1.3367844,-2.1018968,-2.0869355,-0.79983526,1.966106,-0.7768235,0.507974127677104,30744.39398831634,0
-0.079646185,-0.92673516,-1.2481983,-0.9619998,-0.9020183,2.1819217,-2.1809738,0.1485740202490201,16178.747267004761,0
3.5005083,-0.36113006,-0.8772076,0.80319047,2.1537971,1.8306457,0.40410492,0.8537163930466863,64481.56895632426,1
0.3796876,-4.1804957,-1.4814519,-2.109349,1.2079314,3.8951347,-0.80403066,0.18098694767366974,23158.273053746318,0
-3.7011447,-0.29190934,0.046673197,-2.3224542,-4.570087,-1.9073904,-0.94872886,0.6594034744877658,30424.30451257156,0
-1.8885752,-1.8018122,-0.6830919,2.2001622,-3.3793283,2.9070754,-1.7612158,0.282552363626248,32292.807109705187,0
2.0996506,-2.789003,-0.7723784,0.8058049,2.1738071,3.0630424,-0.7781441,0.8929316973211282,23838.6937219952,1
-0.27025878,-3.5194108,-0.089886166,3.7476718,0.82478946,2.8717618,-5.7658687,0.4635705383713157,85664.89657517124,1
-0.58669394,2.1812644,3.9794044,1.8481818,-1.4518094,-0.04055589,1.9857459,0.3764208496889553,45598.76828330037,1
-0.17624682,-0.46944597,1.9274224,-2.9344764,-2.3837256,2.116564,0.66927457,0.14272836124123545,36915.908635684464,1
-4.0363483,0.40809345,-0.5063633,2.2139874,-4.1265144,-0.99332124,2.4494112,0.03303656722740289,33108.202535411496,0
1.8842765,-1.5559952,-0.4502791,4.0855913,-1.0890416,4.366655,-4.121553,0.01758715915535669,68138.33834751054,1
-1.3541205,2.0719116,-0.8933341,-0.97888213,-2.3664196,1.1633582,0.70571226,0.4216433327394792,3430.6571856594956,1
2.2623851,0.7531902,-4.6005306,1.86151,-0.517102,1.2820517,-0.5494086,0.05921168741498817,90313.58587395001,1
-3.5437129,-2.776233,-2.0633993,2.3791184,-2.1744232,0.44677156,0.33684072,0.4941424861605198,20448.068119780793,0
-2.0193443,-0.21286607,0.42768028,2.0739028,-0.94358414,-0.6321993,0.79519767,0.6930402453631752,61298.90270348098,0
-0.88646406,0.6808004,-0.42288616,-1.3359872,-1.0511802,3.0228372,1.2657266,0.8841358912662578,61489.348721477036,1
-1.441531,-3.9397068,-2.6951237,1.9086478,-2.9333503,-1.1714907,-0.36502177,0.734636739268781,24005.568447615336,0
3.0406535,0.030277353,-4.947589,1.3451585,-0.55405116,-0.42854935,-0.37006396,0.11767432680411005,79808.83702577438,1
-3.8218474,-0.87008345,-0.5406643,-1.4296085,-2.9786415,0.11143872,-0.9051344,0.4956558174825896,27414.34847872589,0
1.1773877,-1.0664083,-4.0816474,0.29502228,-1.4105327,-2.8713062,4.1239924,0.49218174725305286,17512.06721586281,0
-2.4298527,1.6921409,3.2115216,0.9106104,-3.408274,-0.6402235,1.8934089,0.9322000327879434,31668.306485986082,1
2.6831908,0.089186534,-0.92797446,3.3357697,2.0485244,-0.32742658,-0.48481822,0.9185129612276803,95512.23384606824,1
-1.5973054,2.6318626,2.7658656,-0.59794694,-0.90556407,1.7743361,1.3934853,0.12932367723296034,1752.938125003489,1
-4.555973,-2.7753692,2.8586576,2.218544,-1.9560003,-0.53069186,-0.84706545,0.30509354734297967,39307.74688945896,0
-0.5197487,1.9367349,3.5399916,-0.6204995,-1.9399624,1.0820085,-0.7486969,0.3538617283711021,27010.673476991924,1
-2.398253,2.1790442,-0.24549313,-1.9602274,-2.8184528,2.0422523,1.0006126,0.45952425293779775,38461.302604017976,1
-1.1292232,1.4538231,0.67803997,-3.2550144,-2.102941,4.7893696,1.0617554,0.7977640743065378,24306.818487900433,1
-3.2995849,-1.5983138,-0.0732085,2.5702815,-4.364309,1.6645458,-0.22393319,0.19922327507280524,55688.06962830128,0
-1.2256706,-0.8394893,-0.8751818,-3.4860897,-2.00382,-0.76028484,0.062610745,0.33251613958077886,7963.021637083682,0
0.35381877,-1.0351664,-3.4655108,0.33371654,-0.13113749,-2.0042317,3.835897,0.36957373357013135,67999.26692754199,0
-0.97532034,-2.8847704,-0.65671337,1.3800061,-1.3688053,-2.3059447,0.45407766,0.7187176800820367,3166.9896527050114,0
-0.9065025,1.063481,-1.2247262,1.5813564,1.0059434,-2.6147892,3.0157828,0.7923181920828237,25410.299998739516,0
-1.2929405,2.136178,-0.677145,-2.222959,0.3253013,2.2238681,2.1985815,0.4839024916295238,95319.26433690554,1
-5.222853,-1.7290696,-0.40995863,3.5155115,-2.76248,-0.3781734,-0.7268678,0.27872124357602224,76023.29959336712,0
-0.20717041,-3.2835531,-2.6385295,-5.9561167,-0.80161583,0.34556586,1.8536369,0.8733407901209367,31752.385479778004,0
1.4081556,-1.258166,-1.2691426,2.7194853,0.15698071,3.3000014,-2.576125,0.8209290469298218,49300.35001120393,1
0.27878925,-1.4765241,-1.7232904,1.364333,-3.6163871,-2.3423474,0.8109947,0.3501370773261735,35859.37517282761,0
-0.9622371,1.6923392,2.126118,-2.1778967,-0.6767218,2.027534,1.2092739,0.1292086071934252,55421.61303661484,1
-3.260363,1.2299155,0.16148731,2.9426115,2.4165034,-2.5754697,1.5475233,0.9187670679528763,62277.712628047564,0
1.9946063,-1.5075927,-2.033548,0.812946,2.1295636,1.2595998,0.1320674,0.025836261031514263,19618.465537550113,1
-1.4795871,-1.459611,-1.2494656,1.689623,1.307388,2.0340962,-3.6163185,0.4310219169873776,53877.21377763156,1
0.16850781,-3.8410783,2.1125188,3.3954284,1.7902676,5.6750393,-4.961819,0.953054761010141,93471.12091823254,1
0.63224375,-0.32574502,1.7039974,-4.6475053,-0.50579536,4.562021,2.6623633,0.6027949531009236,1550.9196361739723,1
3.0931964,-0.37433192,-1.7016364,0.29563522,2.415259,1.0227629,-0.48147684,0.3376141041358832,62244.69740011156,1
-0.8318709,0.61290795,-1.6747,-3.5573494,-1.6017896,2.7439578,-0.29065648,0.25051189254735207,48864.85910144032,1
-3.3733997,2.4314156,0.8346906,-2.66548,-1.7983992,2.6187923,-0.3365203,0.01278522398704296,30175.42723738886,1
-1.605454,0.4200121,-0.3349422,1.0826222,-2.1823676,0.17782101,3.091375,0.34035423858460845,84609.70860737737,0
-1.1366327,-1.8613334,-2.8185675,0.83331674,-1.9349241,2.090746,-4.679186,0.4404405907872717,22153.246915260188,0
-0.17337462,-2.2112591,-0.76564693,-1.297242,-1.7725816,1.435068,-1.1466086,0.7334332864739924,70357.12638115167,0
-1.4371163,-3.1876843,-0.65893245,-5.1828055,-0.5348198,0.22826906,2.5366135,0.660009724391435,66261.01783204527,0
1.5151366,-1.4171375,-2.247217,1.0418797,-0.6650587,4.5610924,-0.754548,0.1166057696054672,40635.70856978847,1
1.5489163,-1.9446912,-1.9191246,0.062672734,3.4747834,-0.29776847,1.1305251,0.31055353079095316,28711.38440921995,1
-0.20914395,0.7019085,3.6744344,-0.44399992,-2.3032994,-0.10931425,0.7581951,0.12164481045956899,80542.29358535347,1
0.6782948,-2.6785984,-0.9603808,1.1031185,1.3599209,1.1018994,-3.5133336,0.6249029297208798,7762.308058907593,1
-0.67251635,-1.6026131,-3.306974,0.24321316,1.6845345,1.8553482,-0.7877729,0.6776606225022526,46088.69871156715,1
3.2113702,-0.41219267,-2.9167266,0.697978,1.0623487,0.6718785,-0.88177454,0.30220536733951175,95146.88015309525,1
-2.671081,-0.10178734,-1.6966319,2.276895,-3.4673135,2.7873085,-3.7705593,0.981487152720722,36229.50547076127,0
-4.114834,1.6774831,-0.75889844,1.4467783,-0.0805412,-0.13287163,4.2600822,0.998266993594778,35203.14572722154,0
0.5519127,-1.4442407,-1.9878724,2.6256657,1.8987747,1.2330997,1.0230503,0.15603974188290703,50093.34042834183,1
-1.4602646,-2.9542918,-2.5984416,-2.6282187,-0.8370796,2.9729233,0.09765738,0.7889202286359671,5218.808489710475,0
-1.9825569,1.9311491,1.2274848,0.166823,-2.6431832,0.42403278,0.6637956,0.8039429958814358,51920.348382217584,1
-2.9632034,0.39701587,-0.5276933,2.3436692,-1.1242568,-1.6861984,1.9810935,0.9728653802351931,82589.23518612627,0
-1.3754715,-0.28933048,-1.0297893,-2.3246992,-2.3427176,-0.3124892,-1.5943962,0.5042740928542021,11827.402908509006,0
-3.4124482,2.0290794,3.4049306,0.2795886,-4.289706,-1.2617763,1.0015384,0.43473701519415175,85237.58451040153,1
-5.45102,0.97320026,0.45417878,1.7563006,-2.7256045,1.2794143,3.5818048,0.941341631791801,98469.7840106183,0
-5.209122,-0.94922435,-0.207333,1.7952579,-2.9705536,0.89071304,2.2440388,0.8192256092608259,30731.146285747764,0
0.90767515,-1.8950281,-0.72614306,3.4634964,0.12462233,1.6534647,-2.8829355,0.3626877157462627,95523.05211617636,1
-0.9831481,-1.398734,-0.540865,1.1689056,-2.034672,1.86157,-3.0630913,0.23266860713339632,16546.21249809839,0
1.4022044,-0.6597383,-3.7542858,0.68021303,0.95038253,-1.7625023,0.3322105,0.023946240639899252,43568.02113929016,1
0.5330489,-2.4096882,-2.8059707,1.5466722,-0.3066718,-3.357714,1.031667,0.41744235474904556,75001.07475407884,0
-0.057999734,-1.662576,-1.7411034,2.4770608,3.5132256,0.5906488,-1.5509363,0.7993776861013436,76734.03030662023,1
5.4288273,-1.0441215,-1.5599238,1.083729,0.72622734,1.1166142,-0.84417385,0.25938996715829465,61026.95687802816,1
-4.4132085,-3.3143413,-0.22375901,-0.7312508,-2.394633,2.0963464,-1.2118406,0.7813731504304201,15617.01574021334,0
-3.1764119,0.9060298,0.081678286,0.616363,-2.9464297,2.3736577,3.7421298,0.22448344944172227,55194.4006923659,0
-1.5538399,1.4185425,0.43099135,-2.2820313,-1.9732109,1.507451,1.7557993,0.9211004869965994,94342.7912985121,1
0.51545715,-2.383301,-0.52356243,-3.2545292,-0.57992274,1.5703329,0.6256482,0.31422511250978424,67044.53830564114,0
-1.5302361,-0.32966617,-0.9022616,1.2106007,-0.25495458,-0.59383595,2.4351115,0.04644794173172384,28554.77297018461,0
1.6181889,-3.48216,-4.603843,-2.6195533,2.763994,4.5869365,-3.2245622,0.9943054590115378,85026.12000245774,0
-0.23823999,-0.9899615,-2.250581,1.644647,-0.2991118,-2.7699351,1.2675612,0.008291271279644907,61787.36527836105,0
-2.565871,-1.8954712,-2.100262,3.5861416,-1.9584287,-3.8008368,-0.57484907,0.9238179007938221,54722.982975076106,0
2.9258897,-2.1043918,0.51195693,2.5336246,1.4505869,1.631587,-3.4078717,0.23852430118644552,21533.235608662617,1
-5.5271454,-0.085748285,-0.23948295,-1.2269999,-4.4456387,-0.73533535,-0.5777621,0.545541966005154,41321.601869291684,0
-5.651542,1.7027729,-0.62863994,-1.4363446,-4.2747188,-1.7913723,-1.2849945,0.6675649742670653,19921.364117912435,0
-3.4234014,-0.8912653,-1.0206602,1.9746273,0.77348655,-3.1375654,2.8995023,0.3218635213841323,69500.29316274232,0
-0.17447639,-2.04948,-2.4271777,-1.3481698,-1.3109598,3.0507026,-1.2486098,0.15434700414237357,75669.44497490756,0
-1.4428762,-3.4392226,-1.320576,1.7860903,-2.1142788,-1.7964823,-0.08720694,0.2084259404059069,41462.75464049815,0
-0.4083042,-2.0781977,-1.3981025,-0.7924115,1.154791,3.93774,-2.4522052,0.4028199062824025,51667.15010306198,0
-1.0516824,-0.24068756,-1.5328014,1.2072355,-3.1114817,-0.8366821,1.918311,0.17471500552378139,80118.64415295317,0
-2.4577205,-1.0518522,1.4758421,2.4824295,-2.5127568,-0.5998712,-1.1079196,0.586922104755628,44339.958477535016,0
0.47803465,1.5507487,-2.039751,0.6729223,1.121184,-4.6129856,4.48849,0.9802389969217351,78.30563969694572,0
-0.3355312,-1.2825536,-2.3212214,-5.6745887,-0.46758887,-0.7482703,0.44898257,0.02502855267445181,13481.842024934376,0
0.17873192,0.05019641,-2.8720813,2.7871964,2.8630688,1.469568,0.07876577,0.590682303804921,37591.376490551935,1
-4.1324596,0.969686,-1.6372672,-0.6239706,-2.9379818,0.090484716,-2.396312,0.7047345989332152,29302.6121920043,0
1.7933259,-3.3079894,-1.0086714,-1.1383989,-2.4636314,2.8112078,0.43388456,0.36465002222018916,36514.615301988924,0
1.020862,-3.296306,-3.0370553,1.2749571,-1.510209,-3.992576,0.33529356,0.48507537449310545,12790.499400038763,0
-4.973245,0.30193555,-1.1251438,-1.8472052,-5.3516917,-0.32325292,0.026434736,0.9458729811043421,45316.16968431605,0
-2.1003761,-3.930045,-2.2856078,3.330459,-1.277414,-4.211167,-1.965136,0.7659107325362832,73449.77978021547,0
-1.1059766,-3.4186091,0.90449864,-2.999759,-1.8713671,1.3156359,0.8273286,0.30231850247813574,81862.62472459153,0
-3.8183131,5.679692,-1.2861538,1.0235146,-2.2782736,-2.1485589,-0.45198667,0.705082691153561,19285.66530572992,1
-1.0518484,-0.5540633,2.044761,-1.3286821,-2.5363388,-0.015871203,1.4793755,0.259592284163662,64929.36101993185,1
-3.525574,-3.226799,0.067917675,1.2738963,-2.2176661,0.034479152,0.48759854,0.7195282679450322,10054.287173588538,0
4.5244293,0.13725935,-4.5641065,-1.6608123,1.6678047,-1.8855973,1.146924,0.9811503099550375,35426.31374167047,1
-3.9322734,-1.0244851,0.40310737,-0.97636205,-2.3951802,-0.44770327,-0.78640896,0.6934314058718605,46161.829680667906,0
2.071039,-3.1430175,-0.14836325,2.0291936,0.20501004,5.000735,-3.9093213,0.8173056457028338,47434.43592407536,1
-4.6956663,0.29025826,-1.4050851,-2.3163178,-4.4266496,-1.8560232,-1.497294,0.7752971665415914,41393.84559631188,0
-1.6311562,-2.549751,-3.7833247,-1.8446022,1.347537,3.232194,-2.854423,0.21452545686622515,9006.208806449604,0
1.7416674,-1.0125818,-1.2888559,2.2138555,1.7796109,-0.5015935,-1.2717096,0.006925120504283067,28324.223808491064,1
0.1429809,-2.4834032,0.82691175,2.0499303,0.74811894,1.8568765,-3.1609142,0.4950009216427993,50684.60918657113,1
1.2698971,2.3036332,1.4054686,-1.790537,-0.17015041,2.49581,2.889641,0.015735142983817618,294.53389447812197,1
1.9842336,-1.8412396,-3.5142417,-0.47040707,2.701364,-1.7488347,-0.10164423,0.6716793566440251,35326.30366097027,1
-1.6536523,2.2245924,0.28795207,-2.1623259,-2.5055823,3.1580486,2.4437013,0.22648504277188364,6154.0343246697,1
1.2767062,-1.6243991,-2.3060532,0.597565,-0.51739705,4.5444336,-3.2398856,0.11445420210400892,26079.843940976658,0
0.85732317,-0.3532134,-4.089369,-1.5035256,0.26628682,-0.627169,-0.52038246,0.07483165509976264,65400.64706805059,1
0.7153418,-1.1661286,-1.6678061,0.8422251,4.474072,0.32090232,0.9071965,0.2933144829400508,48927.63034489412,1
-1.9351009,-0.27117008,-0.9307334,1.6694779,-0.65474886,-2.7858694,2.2484846,0.22922934265743777,48300.57503510764,0
1.9100286,-2.7358408,0.6549569,1.5031677,-1.3442503,2.877586,-5.276479,0.7178712010355209,58327.858293492056,1
-2.2245684,0.7171028,-0.7718188,1.253183,-1.7166407,-2.5244172,3.4137452,0.556844953764781,27158.90882218276,0
2.2873323,-2.125262,0.02720882,0.9445355,-0.36986715,1.4959071,-3.3084288,0.872441676843934,31228.623736571797,1
1.3437741,-0.1557158,-2.417887,-1.1028973,-1.3428612,1.3665768,-3.1383047,0.0733254943244569,87997.81787784044,0
0.5572587,2.1725903,1.2890577,-1.2391255,-1.3807032,2.5791733,2.0829659,0.7644526417636038,19301.131412486364,1
-1.4033761,-1.3698694,-0.93630856,0.6242304,-4.4336085,1.0385008,-1.5718228,0.3875640404885272,90694.99895200417,0
-0.044618472,-1.9283878,-1.9285176,2.0822327,-2.0176613,-2.3820014,-0.2936564,0.402335357072955,77985.35665768036,0
1.1467594,-2.806252,-1.7609812,-1.2470473,1.7300192,3.1456273,-1.5561169,0.19043307244317143,33185.731320743034,1
-1.1489532,2.625333,1.6495587,-0.55584824,-1.1862234,2.3423698,2.7931352,0.6143069878830019,70290.12481664783,1
-0.58931583,-3.3784497,-2.5820904,2.4007943,-1.6184782,-4.1112876,-0.4550608,0.5002886154377499,78025.40838346968,0
-4.1724772,-2.6406407,-0.22691211,-1.350365,-2.7589643,-0.014856711,-1.3678079,0.10575077370721797,20025.331291747207,0
-1.9920906,1.9102303,1.3445127,-0.511767,-1.5622079,1.5172641,-0.48056728,0.3234422063469642,10658.035027838643,1
-1.9840703,-1.9822285,-1.2179836,1.8689985,-1.457892,-1.066939,0.7999146,0.7973455928130383,45255.26824736042,0
3.8763034,-0.4953625,-2.5990236,0.9465096,3.790094,-0.70068717,1.9164389,0.6429073501616015,65649.60361000201,1
-1.5198749,0.7233512,3.9578192,-0.7468725,-2.1424298,0.06300781,2.5349002,0.04715228218168799,53313.55570923779,1
2.1576455,-4.469111,-3.573838,1.6318506,0.23945834,-4.660864,-1.3163416,0.9372370374399979,82824.15664245388,0
-3.0384512,-0.35805005,-0.59606415,0.38198403,-5.111057,3.618622,3.1334336,0.7341190241202444,92086.52835930909,0
-2.3835068,1.0568482,-2.0775075,0.11480497,-4.27235,0.59988314,-2.3977325,0.24110700517713524,12267.640977578912,0
-6.0610266,-1.2253937,0.14664815,-0.55845296,-4.7434535,-0.62937564,-0.93065906,0.5754742165103204,21907.76334012682,0
0.5093613,0.5326295,-2.9035103,0.16282278,0.11736862,-2.276244,4.6308703,0.563089853874103,80330.51691751598,0
-0.36354244,-1.5225736,-3.0893283,-1.9926699,-0.13772781,2.0195558,-2.4458082,0.5177155891448934,57600.16260926397,0
-1.0987848,-2.1274362,-4.0730343,-2.8692577,0.46408653,1.0176606,-2.1885772,0.9967121139472991,3006.0353609717095,0
-0.32558987,-3.2396946,-2.1476867,1.6864817,-1.0152199,-2.5691218,-0.109060824,0.32798255191021974,46397.054414026556,0
-0.6507116,-1.3082815,-0.21462272,1.1944647,0.91056186,-1.8111378,0.77369326,0.685708669697238,55053.93320411447,0
-0.9950655,-0.35977402,1.5875583,-3.014576,-1.0508763,2.6312044,3.052519,0.9693352043174918,69700.72855148916,1
2.1422067,-4.12584,-4.757168,1.7814522,-1.6118503,-4.7938714,-0.6075528,0.9033190420529632,11558.87903680882,0
2.041749,-2.1609273,-3.0996041,-1.5978011,3.8799067,0.21444453,1.2585429,0.6214810960282472,96336.8945384237,1
-0.91362906,-2.5184875,-2.899648,1.6863432,-3.2218482,-1.7602967,0.678684,0.03023286230472666,24494.506378752045,0
-0.045641124,-2.9166722,-1.5594746,-0.45177615,-1.5433917,2.8545847,-2.252833,0.7409147615301872,5782.526186375149,0
2.4136446,3.1287093,1.6906534,-0.9366291,-1.114682,2.9191206,3.868508,0.8642250015989755,92251.4246343118,1
2.429631,-0.8032143,-0.708227,1.0729951,0.8601839,1.8539704,-2.4201021,0.5320131152236217,48279.11540281596,1
1.6516196,-4.143589,-3.1900434,-2.6682506,2.862051,4.564799,-1.5277214,0.6672460509091244,84057.64668509742,0
-1.0766166,0.047735583,-2.492396,-3.8557916,-2.0687294,-0.5569802,-0.5461458,0.8407887766691059,-480.3253526871092,0
-1.3280383,1.0011656,0.15192918,-3.259573,-2.7055087,1.6863799,-0.76770055,0.5878366260478152,40093.12537799763,0
2.2149217,-0.9279759,-0.59881055,4.883058,-0.72551787,4.0506597,-4.3485785,0.14489458879892958,55127.60103518627,1
1.5121536,-3.6968212,-1.0716811,0.9087693,-0.34995234,-2.5807679,0.09233675,0.8626815578641297,88632.92462842229,0
